351	0.101668
352	0.095371
353	0.089766
354	0.084929
355	0.080114
356	0.075754
357	0.071565
358	0.067522
359	0.063337
360	0.059117
361	0.054872
362	0.050727
363	0.046904
364	0.043293
365	0.039868
366	0.036931
367	0.034673
368	0.032554
369	0.030752
370	0.029405
371	0.028453
372	0.027981
373	0.027646
374	0.027798
375	0.028023
376	0.028514
377	0.029072
378	0.030175
379	0.0322
380	0.033769
381	0.035361
382	0.037262
383	0.039283
384	0.041345
385	0.043421
386	0.04577
387	0.048101
388	0.050655
389	0.053381
390	0.056084
391	0.059136
392	0.062227
393	0.065776
394	0.069792
395	0.074072
396	0.078936
397	0.084082
398	0.089872
399	0.096123
400	0.102626
401	0.109438
402	0.116355
403	0.12339
404	0.130207
405	0.137075
406	0.143911
407	0.150111
408	0.156472
409	0.162739
410	0.168849
411	0.174998
412	0.181491
413	0.188057
414	0.195126
415	0.202565
416	0.21091
417	0.220031
418	0.230158
419	0.241602
420	0.254175
421	0.268101
422	0.283312
423	0.29969
424	0.316839
425	0.334391
426	0.351778
427	0.368537
428	0.384323
429	0.398759
430	0.41124
431	0.421985
432	0.43093
433	0.438422
434	0.445002
435	0.450841
436	0.456577
437	0.462057
438	0.467809
439	0.473849
440	0.479931
441	0.48581
442	0.491549
443	0.496866
444	0.502023
445	0.506989
446	0.512368
447	0.518426
448	0.525708
449	0.53471
450	0.545782
451	0.559357
452	0.575412
453	0.593923
454	0.614596
455	0.636533
456	0.659218
457	0.681568
458	0.702857
459	0.721739
460	0.737428
461	0.749039
462	0.755953
463	0.757987
464	0.755208
465	0.748085
466	0.736812
467	0.722024
468	0.704273
469	0.683556
470	0.660386
471	0.634644
472	0.606184
473	0.57479
474	0.540714
475	0.504117
476	0.465369
477	0.425312
478	0.384542
479	0.344136
480	0.305377
481	0.268091
482	0.232765
483	0.20001
484	0.170572
485	0.144561
486	0.121761
487	0.102084
488	0.085186
489	0.070745
490	0.058732
491	0.048625
492	0.040241
493	0.033275
494	0.02751
495	0.022741
496	0.018787
497	0.015524
498	0.01278
499	0.010497
500	0.008543
501	0.006911
502	0.005622
503	0.004468
504	0.003454
505	0.002578
506	0.001806
507	0.001119
508	4.81000000000002E-4
509	-4.00000000000053E-6
510	-4.87999999999999E-4
