440,0.626480610092487
441,0.64171994158689
442,0.658666233976959
443,0.675852669154633
444,0.694161934122992
445,0.712367353561577
446,0.731663151062794
447,0.751672886581211
448,0.771591757261074
449,0.791646925198767
450,0.811299691708584
451,0.830076261560928
452,0.849482394937531
453,0.867966899237384
454,0.88602953107253
455,0.902962842771378
456,0.918429336362161
457,0.931513873113743
458,0.944364757423333
459,0.956138244361512
460,0.966276164205744
461,0.974583806587701
462,0.981697225377251
463,0.987759208177836
464,0.991932500405647
465,0.995391854616258
466,0.997494726594191
467,0.999169235761804
468,0.999792308940451
469,1
470,0.998896641246146
471,0.997858185948402
472,0.995891611228298
473,0.994418302774623
474,0.992062307317865
475,0.989161122829791
476,0.985902969333117
477,0.982774622748661
478,0.97780950835632
479,0.972416031153659
480,0.966542268375791
481,0.959000486775921
482,0.950855103034237
483,0.940769105954892
484,0.928839850722051
485,0.915346422196982
486,0.899905889988642
487,0.882738925847801
488,0.86376764562713
489,0.842868732760019
490,0.821002758396885
491,0.797897128022067
492,0.77399967548272
493,0.749433717345449
494,0.724283628103197
495,0.699055654713614
496,0.674223592406296
497,0.64969657634269
498,0.625695278273568
499,0.602050949213046
500,0.579165990588999
501,0.557786792146682
502,0.537335713126724
503,0.517397371410028
504,0.498328736005192
505,0.48028557520688
506,0.463235437287036
507,0.446412461463573
508,0.430459191951972
509,0.415687165341555
510,0.40114879117313
511,0.386688301152036
512,0.373078046405971
513,0.360441343501542
514,0.348589972416031
515,0.336706149602466
516,0.324783384715236
517,0.312854129482395
518,0.301898426091189
519,0.291442479312023
520,0.280817783546974
521,0.27051760506247
522,0.260399156255071
523,0.250592244036995
524,0.241356482232679
525,0.232192114230083
526,0.223190004867759
527,0.214668181080643
528,0.206438422846017
529,0.198513710855103
530,0.190569527827357
531,0.182858997241603
532,0.175855914327438
533,0.169378549407756
534,0.163342527989615
535,0.156858672724323
536,0.150991400292066
537,0.145714749310401
538,0.140399156255071
539,0.135434041862729
540,0.130488398507221
541,0.126061982800584
542,0.121856238844719
543,0.117695927308129
544,0.113853642706474
545,0.110108713288983
546,0.106305370760993
547,0.103086159337985
548,0.100133052085024
549,0.096797014441019
550,0.093746552003894
551,0.090559792308941
552,0.087119909135161
553,0.084699010222294
554,0.082628589972416
555,0.079980528963167
556,0.07748823624858
557,0.075378873925037
558,0.073022878468278
559,0.070063280869706
560,0.067499594353399
561,0.065760181729677
562,0.062515008924225
563,0.059230894045108
564,0.057413597274055
565,0.055791010871329
566,0.053980204445887
567,0.051598247606685
568,0.050047055005679
569,0.048359565146844
570,0.046308615933799
571,0.044406944669804
572,0.042498783060198
573,0.040681486289145
574,0.038935583319812
575,0.037553139704689
576,0.036631510627941
577,0.03504137595327
578,0.033632970955703
579,0.031796203147818
580,0.030082751906539
581,0.029141651792958
582,0.028051273730326
583,0.026753204608145
584,0.025234463735194
585,0.024462112607496
586,0.023235437287036
587,0.022028233003407
588,0.020957325977608
589,0.020055167937693
590,0.019646276164206
591,0.019146519552166
592,0.017251338633782
593,0.016835956514684
594,0.016427064741198
595,0.015362648061009
596,0.01450592244037
597,0.014097030666883
598,0.013220834009411
599,0.013175401590135
600,0.01256530910271
601,0.011721564173292
602,0.01141651792958
603,0.011066039266591
604,0.009995132240792
605,0.009631672886581
606,0.009372059062145
607,0.009151387311374
608,0.008138893396073
609,0.00747038779815
610,0.007814376115528
611,0.007295148466656
612,0.007048515333442
613,0.006646113905565
614,0.005912704851533
615,0.005951646925199
616,0.005685542755152
617,0.005296122018497
618,0.005484342041214
619,0.004757423332792
620,0.004770404024014
621,0.004491319162745
622,0.004140840499757
623,0.003796852182379
624,0.003147817621288
625,0.003368489372059
626,0.003005030017848
627,0.003180269349343
628,0.00258315755314
629,0.002031478176213
630,0.002193736816485
631,0.002751906539023
632,0.002349505111147
633,0.001856238844718
634,0.001324030504624
635,0.001369462923901
636,0.001882200227162
637,0.001856238844718
638,0.001168262209963
639,0.001083887717021
640,0.000746389745254
641,0.000584131104981
642,0.001044945643356
643,3.89420736654229E-05
644,0.000369949699822
645,0.00028557520688
646,0.001745902969333
647,0.00143436638001
648,0.001388933960733
649,0
650,0.000467304883985
